Datetime,Open,High,Low,Close,Volume
2024-08-01 02:39:00,1.28462,1.28463,1.28461,1.28461,4
2024-08-01 02:40:00,1.28446,1.28448,1.28443,1.28445,3
2024-08-01 02:41:00,1.28435,1.28438,1.28431,1.28434,5
2024-08-01 02:42:00,1.2844,1.28442,1.28437,1.28439,3
2024-08-01 02:43:00,1.28438,1.28438,1.28437,1.28437,3
2024-08-01 02:44:00,1.28449,1.28451,1.28448,1.28448,8
2024-08-01 02:45:00,1.2847,1.28472,1.28468,1.28471,8
2024-08-01 02:46:00,1.28472,1.28473,1.28467,1.28473,5
2024-08-01 02:47:00,1.28473,1.28476,1.28472,1.28475,4
2024-08-01 02:48:00,1.28488,1.2849,1.28487,1.28489,4
2024-08-01 02:49:00,1.28479,1.28481,1.28478,1.2848,3
2024-08-01 02:50:00,1.2848,1.28486,1.2848,1.28482,8
2024-08-01 02:51:00,1.28474,1.28476,1.28472,1.28475,6
2024-08-01 02:52:00,1.28486,1.2849,1.28483,1.28487,4
2024-08-01 02:53:00,1.2848,1.28482,1.28479,1.28481,7
2024-08-01 02:54:00,1.28489,1.28492,1.28488,1.28491,9
2024-08-01 02:55:00,1.28481,1.28482,1.2848,1.28482,5
2024-08-01 02:56:00,1.28482,1.28484,1.28482,1.28483,3
2024-08-01 02:57:00,1.28489,1.28494,1.28486,1.2849,5
2024-08-01 02:58:00,1.28495,1.28498,1.28495,1.28497,5
2024-08-01 02:59:00,1.28491,1.28494,1.28489,1.28492,4
2024-08-01 03:00:00,1.28454,1.28455,1.28452,1.28453,6
2024-08-01 03:01:00,1.28446,1.28447,1.28442,1.28446,4
2024-08-01 03:02:00,1.28445,1.28447,1.28444,1.28444,4
2024-08-01 03:03:00,1.28446,1.28448,1.28442,1.28446,4
2024-08-01 03:04:00,1.28444,1.28444,1.28443,1.28443,4
2024-08-01 03:05:00,1.2844,1.2844,1.28437,1.2844,4
2024-08-01 03:06:00,1.28443,1.28444,1.28441,1.28443,5
2024-08-01 03:07:00,1.28434,1.28436,1.28433,1.28433,4
2024-08-01 03:08:00,1.28442,1.28443,1.28441,1.28441,4
2024-08-01 03:09:00,1.28441,1.28443,1.2844,1.2844,5
2024-08-01 03:10:00,1.28439,1.28439,1.28436,1.28438,4
2024-08-01 03:11:00,1.28443,1.28443,1.28442,1.28443,5
2024-08-01 03:12:00,1.28442,1.28444,1.2844,1.28442,6
2024-08-01 03:13:00,1.28438,1.28439,1.28436,1.28438,6
2024-08-01 03:14:00,1.28439,1.28441,1.28436,1.28438,4
2024-08-01 03:15:00,1.28423,1.28425,1.28418,1.28422,4
2024-08-01 03:16:00,1.28427,1.28428,1.28424,1.28426,6
2024-08-01 03:17:00,1.28425,1.28427,1.28423,1.28424,5
2024-08-01 03:18:00,1.28424,1.28424,1.28422,1.28422,7
2024-08-01 03:19:00,1.28417,1.2842,1.28416,1.28416,4
2024-08-01 03:20:00,1.28411,1.28413,1.28409,1.2841,4
2024-08-01 03:21:00,1.28417,1.28418,1.28415,1.28416,8
2024-08-01 03:22:00,1.28423,1.28425,1.28422,1.28422,11
2024-08-01 03:23:00,1.28412,1.28412,1.28404,1.28411,5
2024-08-01 03:24:00,1.28419,1.28423,1.28418,1.28418,6
2024-08-01 03:25:00,1.28412,1.28415,1.2841,1.28411,5
2024-08-01 03:26:00,1.28416,1.28418,1.28412,1.28414,5
2024-08-01 03:27:00,1.28411,1.28412,1.28409,1.2841,5
2024-08-01 03:28:00,1.28407,1.28408,1.28406,1.28406,5
2024-08-01 03:29:00,1.28408,1.28409,1.28406,1.28407,5
2024-08-01 03:30:00,1.28418,1.28421,1.28414,1.28418,6
2024-08-01 03:31:00,1.28415,1.28416,1.28414,1.28415,8
2024-08-01 03:32:00,1.28422,1.28422,1.2842,1.28422,13
2024-08-01 03:33:00,1.28423,1.28426,1.28419,1.28422,7
2024-08-01 03:34:00,1.28419,1.2842,1.28417,1.28419,5
2024-08-01 03:35:00,1.28428,1.2843,1.28425,1.28428,11
2024-08-01 03:36:00,1.28423,1.28427,1.28421,1.28423,5
2024-08-01 03:37:00,1.28422,1.28423,1.2842,1.28422,6
2024-08-01 03:38:00,1.28432,1.28432,1.28432,1.28432,5
2024-08-01 03:39:00,1.28418,1.2842,1.28414,1.28418,6
2024-08-01 03:40:00,1.28426,1.28429,1.28426,1.28426,5
2024-08-01 03:41:00,1.28427,1.28428,1.28427,1.28427,5
2024-08-01 03:42:00,1.28418,1.28419,1.28417,1.28418,4
2024-08-01 03:43:00,1.28429,1.28429,1.28427,1.28429,5
2024-08-01 03:44:00,1.28415,1.28417,1.28411,1.28415,6
2024-08-01 03:45:00,1.28496,1.28498,1.28494,1.28496,6
2024-08-01 03:46:00,1.28505,1.28505,1.28501,1.28505,5
2024-08-01 03:47:00,1.28503,1.28505,1.285,1.28503,10
2024-08-01 03:48:00,1.28501,1.28503,1.28501,1.28501,6
2024-08-01 03:49:00,1.28495,1.28497,1.28494,1.28495,5
2024-08-01 03:50:00,1.28491,1.28491,1.2849,1.28491,8
2024-08-01 03:51:00,1.285,1.28501,1.28498,1.285,5
2024-08-01 03:52:00,1.28501,1.28502,1.28497,1.28501,5
2024-08-01 03:53:00,1.285,1.28503,1.28499,1.285,12
2024-08-01 03:54:00,1.28501,1.28502,1.285,1.28501,9
2024-08-01 03:55:00,1.28501,1.28503,1.28499,1.28501,8
2024-08-01 03:56:00,1.28499,1.28501,1.28498,1.28499,6
2024-08-01 03:57:00,1.28501,1.28503,1.285,1.28501,8
2024-08-01 03:58:00,1.28493,1.28495,1.28489,1.28493,10
2024-08-01 03:59:00,1.28505,1.28505,1.28503,1.28505,6
2024-08-01 04:00:00,1.28494,1.28498,1.28491,1.28496,4
2024-08-01 04:01:00,1.28503,1.28505,1.285,1.28505,3
2024-08-01 04:02:00,1.28505,1.2851,1.28501,1.28507,8
2024-08-01 04:03:00,1.28506,1.28509,1.28505,1.28508,6
2024-08-01 04:04:00,1.28509,1.28513,1.28507,1.28511,6
2024-08-01 04:05:00,1.28514,1.28518,1.28512,1.28516,5
2024-08-01 04:06:00,1.28513,1.28516,1.28513,1.28515,6
2024-08-01 04:07:00,1.28513,1.28516,1.28513,1.28515,3
2024-08-01 04:08:00,1.28517,1.28519,1.28516,1.28519,4
2024-08-01 04:09:00,1.28532,1.28535,1.28529,1.28534,4
2024-08-01 04:10:00,1.28521,1.28523,1.28519,1.28522,6
2024-08-01 04:11:00,1.28522,1.28525,1.28521,1.28524,6
2024-08-01 04:12:00,1.28528,1.28532,1.28527,1.2853,4
2024-08-01 04:13:00,1.28524,1.28527,1.28523,1.28526,4
2024-08-01 04:14:00,1.28524,1.28528,1.28524,1.28526,5
2024-08-01 04:15:00,1.28503,1.28505,1.28503,1.28503,10
2024-08-01 04:16:00,1.28497,1.28499,1.28496,1.28497,7
2024-08-01 04:17:00,1.28511,1.28507,1.28509,1.28511,6
2024-08-01 04:18:00,1.28504,1.28504,1.28501,1.28503,6
2024-08-01 04:19:00,1.28496,1.28496,1.28493,1.28495,6
2024-08-01 04:20:00,1.28504,1.28504,1.28503,1.28503,10
2024-08-01 04:21:00,1.28505,1.28506,1.28503,1.28505,10
2024-08-01 04:22:00,1.28506,1.28507,1.28501,1.28505,8
2024-08-01 04:23:00,1.28499,1.285,1.28496,1.28499,7
2024-08-01 04:24:00,1.28493,1.28494,1.28491,1.28492,9
2024-08-01 04:25:00,1.28499,1.285,1.28496,1.28499,6
2024-08-01 04:26:00,1.28495,1.28497,1.28492,1.28494,7
2024-08-01 04:27:00,1.28495,1.28496,1.28494,1.28495,6
2024-08-01 04:28:00,1.2849,1.2849,1.28489,1.28489,7
2024-08-01 04:29:00,1.28493,1.28496,1.28489,1.28492,6
2024-08-01 04:30:00,1.28537,1.28538,1.28536,1.28537,6
2024-08-01 04:31:00,1.2853,1.2853,1.2853,1.2853,8
2024-08-01 04:32:00,1.2853,1.28531,1.28529,1.2853,8
2024-08-01 04:33:00,1.28537,1.28541,1.28536,1.28537,11
2024-08-01 04:34:00,1.28535,1.28535,1.28532,1.28535,7
2024-08-01 04:35:00,1.28536,1.2854,1.28535,1.28537,11
2024-08-01 04:36:00,1.28534,1.28536,1.28533,1.28534,6
2024-08-01 04:37:00,1.28536,1.28538,1.28536,1.28536,7
2024-08-01 04:38:00,1.28538,1.28541,1.28536,1.28538,10
2024-08-01 04:39:00,1.2854,1.2854,1.28537,1.2854,11
2024-08-01 04:40:00,1.2854,1.28541,1.28539,1.2854,7
2024-08-01 04:41:00,1.28539,1.28542,1.28538,1.28539,7
2024-08-01 04:42:00,1.28538,1.28538,1.28537,1.28538,8
2024-08-01 04:43:00,1.28535,1.28536,1.28533,1.28535,6
2024-08-01 04:44:00,1.28536,1.28537,1.28536,1.28537,6
2024-08-01 04:45:00,1.2858,1.28583,1.28579,1.28581,5
2024-08-01 04:46:00,1.28598,1.28594,1.28596,1.28598,5
2024-08-01 04:47:00,1.28596,1.28594,1.28596,1.28596,4
2024-08-01 04:48:00,1.28591,1.28593,1.2859,1.28592,4
2024-08-01 04:49:00,1.28582,1.28583,1.28582,1.28583,5
2024-08-01 04:50:00,1.28589,1.2859,1.28587,1.28589,4
2024-08-01 04:51:00,1.28581,1.28582,1.2858,1.28582,8
2024-08-01 04:52:00,1.28594,1.28594,1.28593,1.28594,7
2024-08-01 04:53:00,1.28593,1.28594,1.28593,1.28594,5
2024-08-01 04:54:00,1.28596,1.28594,1.28595,1.28597,8
2024-08-01 04:55:00,1.28598,1.28594,1.28596,1.28598,5
2024-08-01 04:56:00,1.28597,1.28594,1.28593,1.28598,4
2024-08-01 04:57:00,1.28595,1.28594,1.28592,1.28595,5
2024-08-01 04:58:00,1.28596,1.28594,1.28596,1.28597,8
2024-08-01 04:59:00,1.28594,1.28594,1.28593,1.28594,11
2024-08-01 05:00:00,1.28598,1.28602,1.28594,1.28597,4
2024-08-01 05:01:00,1.286,1.28601,1.28596,1.28599,5
2024-08-01 05:02:00,1.28603,1.28606,1.28601,1.28602,3
2024-08-01 05:03:00,1.28602,1.28605,1.286,1.28601,3
2024-08-01 05:04:00,1.28606,1.28607,1.28604,1.28605,9
2024-08-01 05:05:00,1.28599,1.28601,1.28594,1.28599,4
2024-08-01 05:06:00,1.28603,1.28603,1.28602,1.28602,4
2024-08-01 05:07:00,1.28588,1.28588,1.28593,1.28587,5
2024-08-01 05:08:00,1.286,1.286,1.28597,1.28599,14
2024-08-01 05:09:00,1.28597,1.28602,1.28594,1.28597,5
2024-08-01 05:10:00,1.28594,1.28598,1.28593,1.28593,4
2024-08-01 05:11:00,1.28599,1.28599,1.28597,1.28598,8
2024-08-01 05:12:00,1.28592,1.28596,1.28593,1.28591,4
2024-08-01 05:13:00,1.28605,1.28606,1.28603,1.28604,4
2024-08-01 05:14:00,1.28593,1.28593,1.28593,1.28592,3
2024-08-01 05:15:00,1.28579,1.2858,1.28576,1.28579,5
2024-08-01 05:16:00,1.28564,1.28566,1.28559,1.28563,8
2024-08-01 05:17:00,1.2857,1.28572,1.28568,1.2857,6
2024-08-01 05:18:00,1.28564,1.28568,1.28564,1.28564,6
2024-08-01 05:19:00,1.28556,1.28556,1.28553,1.28556,6
2024-08-01 05:20:00,1.28571,1.28571,1.28567,1.2857,5
2024-08-01 05:21:00,1.28564,1.28565,1.28563,1.28563,5
2024-08-01 05:22:00,1.2856,1.28562,1.28559,1.2856,6
2024-08-01 05:23:00,1.28569,1.28569,1.28565,1.28569,5
2024-08-01 05:24:00,1.28573,1.28576,1.28571,1.28573,7
2024-08-01 05:25:00,1.28567,1.28567,1.28566,1.28567,5
2024-08-01 05:26:00,1.2856,1.2856,1.28557,1.2856,6
2024-08-01 05:27:00,1.28571,1.28571,1.28569,1.28571,5
2024-08-01 05:28:00,1.28572,1.28573,1.28566,1.28571,10
2024-08-01 05:29:00,1.28572,1.28574,1.28571,1.28572,6
2024-08-01 05:30:00,1.28584,1.28582,1.28583,1.28583,10
2024-08-01 05:31:00,1.28578,1.28579,1.28576,1.28578,6
2024-08-01 05:32:00,1.28569,1.2857,1.28574,1.28569,6
2024-08-01 05:33:00,1.28582,1.28582,1.2858,1.28582,4
2024-08-01 05:34:00,1.28582,1.28582,1.28579,1.28582,7
2024-08-01 05:35:00,1.28579,1.28579,1.28578,1.28578,5
2024-08-01 05:36:00,1.28577,1.28578,1.28576,1.28577,4
2024-08-01 05:37:00,1.28584,1.28582,1.28581,1.28583,4
2024-08-01 05:38:00,1.28571,1.28573,1.28574,1.2857,6
2024-08-01 05:39:00,1.28575,1.28577,1.28574,1.28574,4
2024-08-01 05:40:00,1.28571,1.28571,1.28574,1.2857,4
2024-08-01 05:41:00,1.28577,1.28578,1.28576,1.28577,4
2024-08-01 05:42:00,1.28575,1.28577,1.28574,1.28575,5
2024-08-01 05:43:00,1.2858,1.28581,1.28578,1.2858,8
2024-08-01 05:44:00,1.28568,1.28569,1.28574,1.28568,6
2024-08-01 05:45:00,1.28573,1.28575,1.28572,1.28573,5
2024-08-01 05:46:00,1.28577,1.28575,1.28576,1.28577,4
2024-08-01 05:47:00,1.28572,1.28573,1.28572,1.28572,12
2024-08-01 05:48:00,1.28574,1.28574,1.28572,1.28573,10
2024-08-01 05:49:00,1.28565,1.28566,1.28567,1.28565,5
2024-08-01 05:50:00,1.28578,1.28575,1.28577,1.28577,8
2024-08-01 05:51:00,1.28568,1.2857,1.28567,1.28567,6
2024-08-01 05:52:00,1.28563,1.28566,1.28567,1.28563,4
2024-08-01 05:53:00,1.28563,1.28567,1.28567,1.28563,6
2024-08-01 05:54:00,1.28565,1.28568,1.28567,1.28565,5
2024-08-01 05:55:00,1.28567,1.28572,1.28567,1.28567,8
2024-08-01 05:56:00,1.28575,1.28575,1.28573,1.28574,4
2024-08-01 05:57:00,1.28568,1.28571,1.28567,1.28568,5
2024-08-01 05:58:00,1.28565,1.28568,1.28567,1.28565,4
2024-08-01 05:59:00,1.28567,1.28567,1.28567,1.28567,5
2024-08-01 06:00:00,1.28556,1.28557,1.28555,1.28556,5
2024-08-01 06:01:00,1.28557,1.28558,1.28555,1.28557,5
2024-08-01 06:02:00,1.2856,1.28564,1.28559,1.28561,6
2024-08-01 06:03:00,1.28565,1.28564,1.28565,1.28566,4
2024-08-01 06:04:00,1.28554,1.28556,1.28553,1.28555,5
2024-08-01 06:05:00,1.28558,1.2856,1.28556,1.28558,8
2024-08-01 06:06:00,1.28568,1.28564,1.28564,1.28569,4
2024-08-01 06:07:00,1.28556,1.28558,1.28554,1.28556,4
2024-08-01 06:08:00,1.28562,1.28563,1.28561,1.28563,4
2024-08-01 06:09:00,1.28558,1.28561,1.28555,1.28559,5
2024-08-01 06:10:00,1.28559,1.28561,1.28558,1.28559,5
2024-08-01 06:11:00,1.28566,1.28564,1.28564,1.28566,5
2024-08-01 06:12:00,1.28567,1.28564,1.2856,1.28567,4
2024-08-01 06:13:00,1.28552,1.28553,1.28549,1.28553,4
2024-08-01 06:14:00,1.28565,1.28564,1.28561,1.28565,6
2024-08-01 06:15:00,1.28607,1.2861,1.28607,1.28609,7
2024-08-01 06:16:00,1.28601,1.28604,1.28601,1.28603,6
2024-08-01 06:17:00,1.286,1.28603,1.28598,1.28602,10
2024-08-01 06:18:00,1.28612,1.28615,1.28612,1.28614,11
2024-08-01 06:19:00,1.28611,1.28613,1.2861,1.28613,4
2024-08-01 06:20:00,1.28609,1.28611,1.28604,1.28611,8
2024-08-01 06:21:00,1.28611,1.28613,1.2861,1.28613,5
2024-08-01 06:22:00,1.28606,1.2861,1.28605,1.28608,6
2024-08-01 06:23:00,1.28613,1.28614,1.28611,1.28614,5
2024-08-01 06:24:00,1.28618,1.28621,1.28618,1.2862,5
2024-08-01 06:25:00,1.2862,1.28624,1.28619,1.28621,6
2024-08-01 06:26:00,1.28628,1.28631,1.28627,1.28629,6
2024-08-01 06:27:00,1.28631,1.28634,1.28627,1.28633,5
2024-08-01 06:28:00,1.2864,1.28645,1.28639,1.28642,5
2024-08-01 06:29:00,1.28619,1.28625,1.28618,1.28621,6
2024-08-01 06:30:00,1.28577,1.2858,1.28574,1.28575,9
2024-08-01 06:31:00,1.28571,1.28575,1.28569,1.28569,8
2024-08-01 06:32:00,1.28568,1.2857,1.28563,1.28566,10
2024-08-01 06:33:00,1.28558,1.2856,1.28554,1.28556,5
2024-08-01 06:34:00,1.28562,1.28564,1.28558,1.2856,5
2024-08-01 06:35:00,1.28558,1.28561,1.28553,1.28556,6
2024-08-01 06:36:00,1.28559,1.28559,1.28554,1.28557,7
2024-08-01 06:37:00,1.28556,1.2856,1.28549,1.28554,6
2024-08-01 06:38:00,1.2856,1.28561,1.28556,1.28557,5
